web_id,url,title,type,price,deposit,private_owner,professional_name,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,location,district,subdistrict,postalcode,last_update
99439319,https://www.idealista.com/en/inmueble/99439319/,"Flat / apartment for rent in pablo luna, 4",Flat,1400,,False,Silcasas Ochocientas,60,,3rd,1954,,2,1,True,True,False,True,True,True,True,True,False,False,False,False,"pablo luna, 4, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28046,7 November
99439586,https://www.idealista.com/en/inmueble/99439586/,Penthouse for rent in calle de Bolivia,Penthouse,1300,1,False,Cruzity,77,,6th,1961,,2,2,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Bolivia, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28016,7 November
99439169,https://www.idealista.com/en/inmueble/99439169/,Duplex for rent in calle de la constancia,Duplex,950,1,False,Mm Home,72,68,3rd,1999,east,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de la constancia, Urb. no, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,7 November
26925909,https://www.idealista.com/en/inmueble/26925909/,"Flat / apartment for rent in Urb. el viso, El Viso",Flat,2975,1,False,B&H Partners,160,,3rd,,west,4,3,True,True,True,True,True,True,True,True,False,False,True,False,"Urb. el viso, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,,7 November
99440018,https://www.idealista.com/en/inmueble/99440018/,Studio flat for rent in luis cabrera,Studio,650,1,False,Madrid en Propiedad,30,,4th,,,0,1,True,True,False,True,True,True,False,False,True,False,False,False,"luis cabrera, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,7 November
99440142,https://www.idealista.com/en/inmueble/99440142/,Flat / apartment for rent in calle de Nieremberg,Flat,1200,,False,Extra Inmobiliaria,54,47,4th,2009,west,1,1,True,True,False,True,True,True,True,False,False,True,True,False,"Calle de Nieremberg, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,7 November
97624351,https://www.idealista.com/en/inmueble/97624351/,"Flat / apartment for rent in calle de vinaroz, 26",Flat,1290,1,False,Youhomey,55,50,ground,,north,2,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de vinaroz, 26, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,7 November
99440148,https://www.idealista.com/en/inmueble/99440148/,"Flat / apartment for rent in calle de Ramos Carrión, 4",Flat,900,1,False,TECNOCASA PROSPERIDAD,35,,1st,1970,west,1,1,True,True,False,True,True,True,False,False,False,False,False,False,"Calle de Ramos Carrión, 4, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,7 November
84678272,https://www.idealista.com/en/inmueble/84678272/," Terraced house for rent in calle de la Madre de Dios, Madrid",Terraced,3895,,False,Ivory Homes,141,140,141,,,4,4,True,False,False,True,True,True,True,True,False,False,False,False,"Calle de la Madre de Dios, Madrid, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,28016,7 November
99440827,https://www.idealista.com/en/inmueble/99440827/,Flat / apartment for rent in calle de Pastora Imperio,Flat,1750,,False,PUBLICASA MADRID,148,,5th,,east,3,2,True,True,True,True,True,True,True,True,False,False,True,False,"Calle de Pastora Imperio, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28036,7 November
99441037,https://www.idealista.com/en/inmueble/99441037/,Studio flat for rent in Nueva España,Studio,700,,False,Vivienda2,37,,3rd,,south,0,1,True,True,False,True,True,False,False,False,False,True,False,False,", Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,7 November
99428087,https://www.idealista.com/en/inmueble/99428087/,Flat / apartment for rent in calle Canillas,Flat,830,1,False,Galota Inversion e inmobiliaria,50,,5th,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle Canillas, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,4 November
81857165,https://www.idealista.com/en/inmueble/81857165/,"Flat / apartment for rent in calle de Canillas, 97",Flat,1200,3,True,,60,55,3rd,,north,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de Canillas, 97, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,5 November
83772397,https://www.idealista.com/en/inmueble/83772397/,Penthouse for rent in Ciudad Jardín,Penthouse,725,2,False,NUCO REAL ESTATE,65,28,4th,1970,west,0,1,True,True,False,True,True,True,True,True,False,False,False,False,", Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,,5 November
97689853,https://www.idealista.com/en/inmueble/97689853/,"Flat / apartment for rent in calle de Gabriel Lobo, 20",Flat,1490,,False,roomless,65,55,1st,1990,south,3,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Gabriel Lobo, 20, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28002,5 November
97689873,https://www.idealista.com/en/inmueble/97689873/,"Flat / apartment for rent in calle de Gabriel Lobo, 20",Flat,1290,,False,roomless,65,55,4th,1990,south,3,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Gabriel Lobo, 20, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28002,5 November
97689855,https://www.idealista.com/en/inmueble/97689855/,"Flat / apartment for rent in calle de Gabriel Lobo, 20",Flat,1290,,False,roomless,60,50,4th,1990,south,2,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Gabriel Lobo, 20, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28002,5 November
97689870,https://www.idealista.com/en/inmueble/97689870/,"Flat / apartment for rent in calle de Gabriel Lobo, 20",Flat,1130,,False,roomless,60,50,4th,1990,south,2,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Gabriel Lobo, 20, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28002,5 November
97689867,https://www.idealista.com/en/inmueble/97689867/,"Flat / apartment for rent in calle de Gabriel Lobo, 20",Flat,1030,,False,roomless,60,50,1st,1990,south,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Gabriel Lobo, 20, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28002,5 November
97689852,https://www.idealista.com/en/inmueble/97689852/,"Flat / apartment for rent in calle de Gabriel Lobo, 20",Flat,900,,False,roomless,50,40,4th,1990,south,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Gabriel Lobo, 20, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28002,5 November
99415514,https://www.idealista.com/en/inmueble/99415514/,Flat / apartment for rent in calle de Cartagena,Flat,1050,,False,Engel & Völkers Madrid,82,75,82,1940,west,3,1,True,True,False,True,True,False,False,False,True,True,True,False,"Calle de Cartagena, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,5 November
99419204,https://www.idealista.com/en/inmueble/99419204/,Flat / apartment for rent in calle de Pastora Imperio,Flat,1400,,False,Redpiso,115,100,6th,,,3,2,True,True,True,True,True,False,False,True,True,False,True,False,"Calle de Pastora Imperio, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28036,4 November
99415124,https://www.idealista.com/en/inmueble/99415124/,Duplex for rent in Bernabéu-Hispanoamérica,Duplex,3500,1,False,Inmobiliaria Internacional CPM,252,210,252,1968,south,3,3,True,True,False,True,True,True,True,True,False,False,False,False,", Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28036,4 November
97689849,https://www.idealista.com/en/inmueble/97689849/,"Flat / apartment for rent in calle Mantuano, 4",Flat,1850,,False,roomless,90,80,1st,1990,south,4,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle Mantuano, 4, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,5 November
99399876,https://www.idealista.com/en/inmueble/99399876/,Flat / apartment for rent in El Viso,Flat,950,,False,Spotahome,28,24,ground,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,", Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,,6 November
99399793,https://www.idealista.com/en/inmueble/99399793/,Flat / apartment for rent in Prosperidad,Flat,900,,False,Spotahome,68,59,ground,,,3,1,True,True,False,True,True,False,True,False,False,False,False,False,", Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,3 November
99399977,https://www.idealista.com/en/inmueble/99399977/,Flat / apartment for rent in El Viso,Flat,1190,,False,Spotahome,47,41,ground,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,", Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,,3 November
91584280,https://www.idealista.com/en/inmueble/91584280/,"Flat / apartment for rent in calle de López de Hoyos, 153",Flat,1425,,True,,87,,3rd,,east,2,2,True,True,True,True,True,True,True,False,False,True,True,False,"Calle de López de Hoyos, 153, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,3 November
34300781,https://www.idealista.com/en/inmueble/34300781/," Semi-detached house for rent in calle pinarillo, 10",Semi-detached,1750,1,True,,120,100,120,,north,2,2,True,False,False,True,True,True,False,True,False,True,False,False,"Calle pinarillo, 10, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,3 November
36494726,https://www.idealista.com/en/inmueble/36494726/,"Flat / apartment for rent in calle Martín Martínez, 4",Flat,730,1,False,Cuzco Casa Inmobiliaria,35,,2nd,,east,1,1,True,True,False,True,True,True,True,False,False,False,True,False,"Calle Martín Martínez, 4, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,3 November
40233240,https://www.idealista.com/en/inmueble/40233240/,"Flat / apartment for rent in calle Bolivia, 26",Flat,1300,2,True,,60,,4th,,east,2,1,True,True,True,True,True,True,True,False,False,False,False,False,"Calle Bolivia, 26, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28016,3 November
99399413,https://www.idealista.com/en/inmueble/99399413/,"Flat / apartment for rent in avenida de Pío XII, 92",Flat,1050,2,True,,67,,9th,,east,1,1,True,True,True,True,True,True,True,False,False,False,True,False,"Avenida de Pío XII, 92, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28036,6 November
99402062,https://www.idealista.com/en/inmueble/99402062/,Flat / apartment for rent in LOPEZ HOYOS,Flat,1300,1,False,Madrid en Propiedad,100,,1st,,,3,2,True,True,False,True,True,True,True,True,False,False,False,False,"LOPEZ HOYOS, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,3 November
99393318,https://www.idealista.com/en/inmueble/99393318/,Flat / apartment for rent in Prosperidad,Flat,1300,1,False,Inmobiliaria Internacional CPM,82,75,1st,1997,south,2,2,True,True,False,True,True,True,True,True,False,False,True,False,", Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,5 November
97613118,https://www.idealista.com/en/inmueble/97613118/,"Flat / apartment for rent in avenida de Alberto de Alcocer, 41",Flat,1198,3,True,,70,,1st,,east,2,1,True,True,False,True,True,True,True,True,False,False,True,False,"Avenida de Alberto de Alcocer, 41, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,28016,2 November
99384027,https://www.idealista.com/en/inmueble/99384027/,Flat / apartment for rent in Prosperidad,Flat,1250,1,True,,80,69,5th,,east,2,1,True,True,False,True,True,True,False,True,False,False,False,False,", Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,7 November
99272792,https://www.idealista.com/en/inmueble/99272792/,Flat / apartment for rent in Nueva España,Flat,1300,,False,John Taylor,57,,4th,,west,1,1,True,True,True,True,True,True,False,False,False,False,True,False,", Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,4 November
99385854,https://www.idealista.com/en/inmueble/99385854/,"Flat / apartment for rent in calle de Rafael Herrera, 11",Flat,950,2,True,,55,47,9th,,,1,1,True,True,False,True,True,True,True,False,False,False,True,False,"Calle de Rafael Herrera, 11, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28036,6 November
99388080,https://www.idealista.com/en/inmueble/99388080/,Flat / apartment for rent in Principe De Vergara,Flat,1700,2,False,ÁLAMO HOME,95,90,1st,,,2,2,True,True,False,True,True,False,False,False,False,False,False,False,"Principe De Vergara, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28006,2 November
99388303,https://www.idealista.com/en/inmueble/99388303/,"Flat / apartment for rent in calle de Costa Rica, 24",Flat,1400,3,False,Estudio Costa Rica S.L,86,,1st,1952,,3,1,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Costa Rica, 24, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28016,2 November
99389958,https://www.idealista.com/en/inmueble/99389958/,Flat / apartment for rent in Nueva España,Flat,2450,,False,Domus Madrid Real Estate,93,,8th,1964,east,2,2,True,True,False,True,True,False,True,False,False,False,False,False,", Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,5 November
99390483,https://www.idealista.com/en/inmueble/99390483/,Flat / apartment for rent in calle de Cochabamba,Flat,1500,,False,aproperties real estate assets spain,77,,1st,1960,south,2,2,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de Cochabamba, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28006,4 November
99390901,https://www.idealista.com/en/inmueble/99390901/,"Flat / apartment for rent in calle de Juan Ramón Jiménez, 8",Flat,2000,,True,,65,55,6th,,east,1,1,True,True,False,True,True,True,True,True,False,False,True,False,"Calle de Juan Ramón Jiménez, 8, Urb. Edificio Eurobuilding I, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28036,2 November
99390957,https://www.idealista.com/en/inmueble/99390957/,"Flat / apartment for rent in calle de Juan Ramón Jiménez, 8",Flat,2000,,True,,80,70,6th,,east,1,1,True,True,False,True,True,True,True,True,False,False,True,False,"Calle de Juan Ramón Jiménez, 8, Urb. Edificio Eurobuilding I, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28036,3 November
99377718,https://www.idealista.com/en/inmueble/99377718/,Flat / apartment for rent in calle de Pradillo,Flat,1200,1,False,Alvencor,80,70,1st,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Pradillo, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,4 November
95980495,https://www.idealista.com/en/inmueble/95980495/,Flat / apartment for rent in Castilla,Flat,1100,2,False,Buhservices CB,72,70,10th,,east,1,1,True,True,False,True,True,True,True,False,False,False,False,False,", Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,,7 November
99391331,https://www.idealista.com/en/inmueble/99391331/,Flat / apartment for rent in calle del Príncipe de Vergara,Flat,1700,1,False,FIAG Asesores Inmobiliarios,85,75,1st,,east,2,2,True,True,False,True,True,False,False,False,False,False,False,False,"Calle del Príncipe de Vergara, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28006,2 November
99373747,https://www.idealista.com/en/inmueble/99373747/,Flat / apartment for rent in Av. de Pío XII,Flat,2570,1,False,BLUEGROUND ESPAÑA S.L.U.,70,69,4th,1979,,2,2,True,True,False,True,True,False,True,False,False,False,False,False,"Av. de Pío XII, Urb. Castilla, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,4 November
99371176,https://www.idealista.com/en/inmueble/99371176/,"Flat / apartment for rent in calle del Corazón de María, 70",Flat,1050,2,True,,58,,9th,,south,1,1,True,True,True,True,True,True,True,False,False,False,False,False,"Calle del Corazón de María, 70, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,4 November
99374714,https://www.idealista.com/en/inmueble/99374714/,Flat / apartment for rent in calle del General Zabala,Flat,1650,,False,aproperties real estate assets spain,70,,2nd,2019,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,"Calle del General Zabala, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,5 November
99374847,https://www.idealista.com/en/inmueble/99374847/,Flat / apartment for rent in San Ramón Nonato,Flat,900,,False,SERVICHECK Inmobiliaria,50,,ground,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,"San Ramón Nonato, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28046,6 November
99374795,https://www.idealista.com/en/inmueble/99374795/,"Penthouse for rent in paseo de la Castellana, 118",Penthouse,3900,,False,Be Premium Real Estate,129,,9th,,west,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Paseo de la Castellana, 118, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28046,2 November
99374603,https://www.idealista.com/en/inmueble/99374603/,"Flat / apartment for rent in calle del Príncipe de Vergara, 102",Flat,2565,,False,Home Club,60,,ground,,,1,1,True,True,False,True,True,True,False,False,False,False,False,False,"Calle del Príncipe de Vergara, 102, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28006,31 October
2027266,https://www.idealista.com/en/inmueble/2027266/,"Penthouse for rent in calle Clara del Rey, 34",Penthouse,1300,1,True,,70,,9th,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle Clara del Rey, 34, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,3 November
99376242,https://www.idealista.com/en/inmueble/99376242/,Flat / apartment for rent in Nueva España,Flat,4750,,False,Area Casa,210,209,2nd,,,4,5,True,True,False,True,True,False,True,False,False,False,True,False,", Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,1 November
91389696,https://www.idealista.com/en/inmueble/91389696/,Flat / apartment for rent in calle de López de Hoyos,Flat,1400,,False,Madrid Alquila,122,,4th,1945,east,3,2,True,True,False,True,True,False,True,True,False,False,False,False,"Calle de López de Hoyos, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,,7 November
99347127,https://www.idealista.com/en/inmueble/99347127/,Flat / apartment for rent in paseo de la Castellana,Flat,950,1,False,Aquavilla Team By RE/MAX Alma,65,,4th,1954,west,2,1,True,True,False,True,True,True,True,False,True,False,False,False,"Paseo de la Castellana, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,,3 November
99349346,https://www.idealista.com/en/inmueble/99349346/,"Flat / apartment for rent in calle de Luis de Salazar, 8",Flat,1350,,False,Fives Real Estate,95,80,6th,1997,east,2,2,True,True,False,True,True,False,True,True,False,False,True,False,"Calle de Luis de Salazar, 8, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,4 November
99349365,https://www.idealista.com/en/inmueble/99349365/,Flat / apartment for rent in calle de Sánchez Balderas,Flat,950,1,False,Servifincas,60,45,2nd,1988,north,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de Sánchez Balderas, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,7 November
99351661,https://www.idealista.com/en/inmueble/99351661/,"Flat / apartment for rent in calle de Luis de Salazar, 8",Flat,1300,,False,Deal Inmobiliaria,82,,1st,,,2,2,True,True,False,True,True,False,True,False,False,False,False,False,"Calle de Luis de Salazar, 8, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,4 November
99351614,https://www.idealista.com/en/inmueble/99351614/,Flat / apartment for rent in Nueva España,Flat,1975,2,True,,100,85,2nd,,west,2,2,True,True,False,True,True,True,True,False,False,False,False,False,", Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,7 November
99352016,https://www.idealista.com/en/inmueble/99352016/,Flat / apartment for rent in Prosperidad,Flat,1198,,False,Spotahome,29,25,ground,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,", Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,28 October
99354021,https://www.idealista.com/en/inmueble/99354021/,"Flat / apartment for rent in avenida de Alberto de Alcocer, 41",Flat,1300,,False,roomless,55,45,55,1990,south,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Avenida de Alberto de Alcocer, 41, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,28016,5 November
99354038,https://www.idealista.com/en/inmueble/99354038/,"Flat / apartment for rent in avenida de Alberto de Alcocer, 41",Flat,1150,,False,roomless,45,35,45,1990,south,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Avenida de Alberto de Alcocer, 41, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,28016,5 November
99354517,https://www.idealista.com/en/inmueble/99354517/,Flat / apartment for rent in El Viso,Flat,3000,,False,GV | Real Estate,134,,3rd,,,3,3,True,True,False,True,True,True,True,True,False,False,False,False,", Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,,31 October
99354581,https://www.idealista.com/en/inmueble/99354581/,Flat / apartment for rent in calle de Sánchez Pacheco,Flat,1250,,False,Redpiso,76,,1st,,,3,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Sánchez Pacheco, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,2 November
99355812,https://www.idealista.com/en/inmueble/99355812/,Flat / apartment for rent in Prosperidad,Flat,1300,,False,Area Casa,60,,3rd,,,1,1,True,True,True,True,True,False,True,False,False,True,False,False,", Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,28 October
99314298,https://www.idealista.com/en/inmueble/99314298/,"Penthouse for rent in paseo de la Castellana, 118",Penthouse,3900,3,True,,129,100,9th,,west,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Paseo de la Castellana, 118, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,28046,7 November
99315711,https://www.idealista.com/en/inmueble/99315711/,Flat / apartment for rent in avenida de Alberto de Alcocer,Flat,3550,2,False,Zazume,210,,9th,,north,5,4,True,True,False,True,True,True,True,False,True,False,False,False,"Avenida de Alberto de Alcocer, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,,3 November
95846546,https://www.idealista.com/en/inmueble/95846546/,Flat / apartment for rent in avenida de Concha Espina,Flat,2900,,False,Diplomatic,177,,4th,1965,south,3,2,True,True,False,True,True,True,True,True,False,False,False,False,"Avenida de Concha Espina, Subdistrict El Viso, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,El Viso,,26 October
99316107,https://www.idealista.com/en/inmueble/99316107/, Terraced house for rent in calle Cabeza Grande,Terraced,2500,,False,Gedaviv servicios inmobiliarios,215,140,215,,south,4,2,True,False,False,True,True,False,True,True,True,True,False,False,"Calle Cabeza Grande, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,26 October
97535484,https://www.idealista.com/en/inmueble/97535484/,Flat / apartment for rent in COCHABAMBA,Flat,1350,2,False,Modus Home Realtors,76,70,2nd,1963,east,2,1,True,True,False,True,True,True,True,False,False,False,False,False,"COCHABAMBA, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28036,6 November
99320761,https://www.idealista.com/en/inmueble/99320761/,Flat / apartment for rent in calle de Clara del Rey,Flat,1500,2,False,Jowner,90,,3rd,,east,2,1,True,True,False,True,True,True,False,False,False,False,False,False,"Calle de Clara del Rey, Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,28002,26 October
99290438,https://www.idealista.com/en/inmueble/99290438/,Flat / apartment for rent in calle de Santa María Magdalena,Flat,3950,,False,YÑARRA Servicios Inmobiliarios,223,,1st,2018,,4,5,True,True,True,True,True,True,True,True,False,False,True,False,"Calle de Santa María Magdalena, Subdistrict Nueva España, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Nueva España,28016,3 November
99323473,https://www.idealista.com/en/inmueble/99323473/,Flat / apartment for rent in Prosperidad,Flat,1300,,False,Area Casa,82,81,1st,,,2,2,True,True,False,True,True,False,True,True,False,False,False,False,", Subdistrict Prosperidad, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Prosperidad,,27 October
99324218,https://www.idealista.com/en/inmueble/99324218/, Terraced house for rent in valdelamasa,Terraced,2100,1,False,Estate One,90,,2,1940,south,2,2,True,False,False,True,True,True,True,True,False,False,False,False,"valdelamasa, Subdistrict Ciudad Jardín, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Ciudad Jardín,28002,2 November
99325632,https://www.idealista.com/en/inmueble/99325632/,Flat / apartment for rent in calle de Núñez Morgado,Flat,800,,False,sh Madrid,45,41,6th,,north,1,1,True,True,False,False,False,False,False,False,False,False,False,False,"Calle de Núñez Morgado, Subdistrict Castilla, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Castilla,28036,26 October
35832577,https://www.idealista.com/en/inmueble/35832577/,"Flat / apartment for rent in calle de Colombia, 26",Flat,1400,2,True,,105,95,6th,,west,2,2,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Colombia, 26, Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28016,6 November
99285422,https://www.idealista.com/en/inmueble/99285422/,Flat / apartment for rent in Bernabéu-Hispanoamérica,Flat,2300,,False,EMBASSY PROPERTIES,160,,8th,,south,3,2,True,True,False,True,True,True,True,False,False,False,False,False,", Subdistrict Bernabéu-Hispanoamérica, District Chamartín, Madrid, Madrid city, Madrid",Chamartín,Bernabéu-Hispanoamérica,28036,24 October
